Date,Open,High,Low,Close,Volume,Ticker,is_stale,is_outlier,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,MACD_diff,ADX,RSI_14,RSI_9,Stoch_K,Stoch_D,Williams_R,ROC,BB_upper,BB_lower,BB_width,ATR,Keltner_upper,Keltner_lower,OBV,VWAP,MFI,daily_return,log_return,HL_ratio,OC_ratio,gap_pct,return_lag_1,return_lag_3,return_lag_5,return_lag_10,return_lag_20,volatility_5d,volatility_20d,volatility_60d,near_band_limit
2015-04-14,16.0,16.35,16.0,16.1,5472900.0,SCOM.NR,0,0,16.294999999999998,16.259999999999998,15.69,16.194765975784414,16.07729492375946,0.11747105202495334,0.2195465908495358,-0.10207553882458245,18.196093273634798,50.77633426084436,47.471175470225006,20.00000000000008,14.28571428571432,-79.99999999999991,-3.012048192771084,17.051580697086496,15.468419302913498,9.73653993956334,0.565596211868887,16.858333333333334,15.73333333333333,118298100.0,16.368495870663516,31.626016098330027,0.006250000000000089,0.006230549750636163,0.021739130434782695,0.006250000000000089,0.0,0.0062893081761006275,0.021943573667711602,-0.04216867469879526,0.020958083832335328,-0.0031948881789137795,0.016866945397857953,0.01574069575007572,0.011447943407983078,0
2015-04-15,16.1,16.5,16.05,16.3,2169800.0,SCOM.NR,0,0,16.225,16.2875,15.726999999999999,16.210955825663735,16.093791596073576,0.11716422959015915,0.19907011859766047,-0.08190588900750131,17.477782795895646,54.600824802846745,53.37932276586867,31.42857142857147,21.904761904761944,-68.57142857142853,-2.3952095808383147,17.043724173112675,15.531275826887326,9.285945333693627,0.5573393395925378,16.894166666666667,15.749166666666667,120467900.0,16.347157699015582,23.24854327665463,0.012422360248447228,0.012345835822299362,0.02760736196319014,0.012422360248447159,0.0,0.006250000000000089,-0.024539877300613466,0.0031446540880502027,-0.0029325513196480912,0.009615384615384581,0.017440018823548748,0.01582728294937745,0.011416894277759987,0
2015-04-16,16.3,17.0,16.35,16.75,2938700.0,SCOM.NR,0,0,16.240000000000002,16.332500000000003,15.770999999999999,16.293885698638544,16.142399625994052,0.15148607264449154,0.1895533094070267,-0.03806723676253515,17.961254277556115,61.79369019177915,63.71086746693142,60.60606060606066,37.3448773448774,-39.39393939393934,-1.7595307917888603,17.086340168736022,15.578659831263984,9.23116692161052,0.5675293867644993,16.95916666666667,15.769166666666669,123406600.0,16.34422843771527,23.287702634080887,0.027607361963190247,0.027233150458358852,0.038805970149253646,0.02760736196319014,0.0,0.012422360248447228,0.0062893081761006275,0.021943573667711602,-0.0235294117647058,0.006349206349206327,0.01897484031168406,0.0168283336651059,0.011870525916217775,0
2015-04-17,16.75,17.5,16.65,17.2,13011700.0,SCOM.NR,0,0,16.3,16.4,15.824000000000002,16.433287898848,16.220740394438938,0.21254750440906278,0.19415214840743394,0.018395356001628838,19.269638755909536,67.36242499557505,70.95265323245467,82.85714285714282,58.29725829725832,-17.142857142857185,1.17647058823529,17.208702664766196,15.5912973352338,9.862227619099976,0.5877058591384637,17.056666666666665,15.796666666666667,136418300.0,16.39627369374329,30.691552303794438,0.02686567164179099,0.026511125548331863,0.04941860465116288,0.026865671641791003,0.0,0.027607361963190247,0.006250000000000089,-0.024539877300613466,0.0,0.0,0.010664067018535749,0.017637376063290137,0.012237674286047023,0
2015-04-20,17.2,17.4,17.0,17.25,5345100.0,SCOM.NR,0,0,16.365000000000002,16.4675,15.873,16.558935914409847,16.29698184670272,0.26195406770712637,0.20771253226737244,0.054241535439753935,20.484567200094855,67.92188932101449,71.65959739805623,85.71428571428571,76.3924963924964,-14.285714285714286,3.9156626506024006,17.322061290955745,15.612938709044256,10.37876169370875,0.5742982977714305,17.134166666666665,15.849166666666667,141763400.0,16.39769146115539,30.38042520474262,0.0029069767441860517,0.00290275965796141,0.023188405797101366,0.002906976744186088,0.0,0.02686567164179099,0.012422360248447228,0.0062893081761006275,0.0,0.003154574132492094,0.011499632391528812,0.017638268089945563,0.01210048668354117,0
2015-04-21,17.25,17.4,17.05,17.2,5584800.0,SCOM.NR,0,0,16.495,16.5275,15.922,16.657561158346795,16.3638720802803,0.293689078066496,0.22490784142719716,0.06878123663929886,21.61271504112408,66.69075668477475,69.749856340321,82.85714285714282,83.80952380952378,-17.142857142857185,3.614457831325288,17.410378813881014,15.644621186118984,10.683755121839539,0.5582769907877567,17.20416666666667,15.899166666666668,136178600.0,16.317387631672837,38.729619164865966,-0.0028985507246377384,-0.0029027596579614626,0.020348837209302202,-0.0028985507246377224,0.0,0.0029069767441860517,0.027607361963190247,0.006250000000000089,-0.04216867469879526,0.0062893081761006275,0.013782903076354505,0.01770139987201634,0.01211948510246312,0
2015-04-22,17.2,17.2,17.0,17.05,4110800.0,SCOM.NR,0,0,16.604999999999997,16.575,15.966,16.71793636475498,16.41469637062991,0.30323999412507163,0.24057427196677206,0.06266572215829957,22.470930500776824,63.00139534309546,63.99396097321598,74.28571428571432,80.95238095238095,-25.714285714285673,2.7108433734939714,17.462975224879585,15.687024775120415,10.714633181050802,0.5326857771600598,17.25,15.95,132067800.0,16.3270765818966,40.49607715968028,-0.008720930232558044,-0.008759180089881465,0.011730205278592334,-0.008720930232558058,0.0,-0.0028985507246377384,0.02686567164179099,0.012422360248447228,0.0031446540880502027,0.006250000000000089,0.017014936610961266,0.017906473370608206,0.012219866222018533,0
2015-04-23,17.05,17.4,17.05,17.15,8081200.0,SCOM.NR,0,0,16.69,16.610000000000003,16.014,16.784407693254213,16.469163306138803,0.3152443871154098,0.25550829499649963,0.05973609211891018,23.63438636288787,64.41474323631746,66.09254348747757,79.99999999999991,79.04761904761902,-20.00000000000008,7.861635220125775,17.53010868923185,15.689891310768155,11.078972778228133,0.5196367930771982,17.256666666666668,16.011666666666667,140149000.0,16.37734321668555,44.09468283929415,0.00586510263929596,0.005847969882422899,0.020408163265306,0.005865102639296063,0.0,-0.008720930232558044,0.0029069767441860517,0.027607361963190247,0.021943573667711602,0.021739130434782483,0.01354340260548537,0.01737725392339158,0.012192480581203492,0
2015-04-24,17.15,17.4,17.15,17.3,14060100.0,SCOM.NR,0,0,16.830000000000002,16.645,16.063000000000002,16.863729586599717,16.530706764943336,0.33302282165638175,0.2710112003284761,0.062011621327905664,24.71473823484813,66.48300160930197,69.12886069634942,88.5714285714286,80.95238095238095,-11.428571428571388,8.463949843260197,17.612935948294073,15.677064051705926,11.630350835615179,0.5003770221431126,17.24,16.07,154209100.0,16.459846784687016,49.440376949501704,0.008746355685131268,0.008708327891784414,0.014450867052023121,0.00874635568513132,0.0,0.00586510263929596,-0.0028985507246377384,0.02686567164179099,-0.024539877300613466,0.00911854103343468,0.007015079633087994,0.01736968670083312,0.012212419353197727,0
2015-04-27,17.3,17.3,17.05,17.1,2988200.0,SCOM.NR,0,0,16.94,16.665,16.108,16.90007888096899,16.572876634206793,0.327202246762198,0.2822494096152205,0.04495283714697751,25.292626538099817,61.361970600265586,60.942955698757864,77.14285714285722,81.90476190476191,-22.857142857142776,4.907975460122704,17.652977732542563,15.677022267457433,11.856918482359019,0.4824929491328903,17.251666666666665,16.101666666666667,151220900.0,16.547739101699463,57.50472176777509,-0.011560693641618491,-0.011628037995119099,0.014619883040935672,-0.011560693641618455,0.0,0.008746355685131268,-0.008720930232558044,0.0029069767441860517,0.0062893081761006275,0.0060240963855420215,0.008864528257638931,0.017609950433298372,0.012364749986626844,0
2015-04-28,17.1,17.4,17.0,17.2,1663000.0,SCOM.NR,0,0,17.05,16.6725,16.156,16.946220591589146,16.619330216858142,0.32689037473100413,0.2911776026383772,0.03571277209262691,26.04123430912521,62.900716798677166,63.38202505909687,82.85714285714282,82.85714285714288,-17.142857142857185,8.17610062893081,17.67423599316384,15.670764006836158,12.016626098831502,0.47660059562339807,17.247500000000002,16.1175,152883900.0,16.6548532873261,67.98711114870798,0.005847953216374213,0.005830920310793144,0.023255813953488292,0.005847953216374144,0.0,-0.011560693641618491,0.00586510263929596,-0.0028985507246377384,0.006250000000000089,0.020958083832335328,0.009417996913712971,0.017038508753729288,0.01235938326649931,0
2015-04-29,17.2,17.5,17.2,17.3,25196600.0,SCOM.NR,0,0,17.15,16.6875,16.203,17.000648192883123,16.669750200794574,0.3308979920885484,0.2991216805284115,0.03177631156013694,26.944681881786554,64.42640054149939,65.78574769060236,88.5714285714286,82.85714285714289,-11.428571428571388,8.125000000000004,17.717002306942508,15.65799769305749,12.338604427775385,0.463986267364584,17.245833333333334,16.145833333333336,178080500.0,16.84108380014007,70.55800412887328,0.005813953488372103,0.005797117684325915,0.017341040462427786,0.005813953488372176,0.0,0.005847953216374213,0.008746355685131268,-0.008720930232558044,0.012422360248447228,-0.0029325513196480912,0.008204509070168094,0.017055929196253948,0.0123270700166498,0
2015-04-30,17.3,17.5,17.3,17.4,4947400.0,SCOM.NR,0,0,17.215,16.7275,16.248,17.062086932439566,16.723842778513493,0.3382441539260732,0.30694617520794387,0.03129797871812934,27.78359748497209,65.93506030506583,68.13866427361879,93.74999999999991,88.39285714285711,-6.250000000000091,8.074534161490664,17.801499534450524,15.653500465549472,12.841124309675997,0.4451301054099708,17.240833333333335,16.240833333333335,183027900.0,17.13241287457156,92.67199564167788,0.005780346820809079,0.005763704716749913,0.011494252873563178,0.005780346820809125,0.0,0.005813953488372103,-0.011560693641618491,0.00586510263929596,0.027607361963190247,-0.0235294117647058,0.008197045410111532,0.016066572936378566,0.012321927212032114,0
2015-05-04,17.4,17.5,17.35,17.45,6839700.0,SCOM.NR,0,0,17.255000000000003,16.81,16.33,17.165754549261464,16.82400786909593,0.3417466801655351,0.3192180977013096,0.02252858246422551,29.285941243738026,66.7526950069205,69.46739912633066,96.55172413793099,94.54501915708805,-3.4482758620690164,4.179104477611936,17.956560072564866,15.663439927435133,13.641404789587938,0.4077907541545155,17.229999999999997,16.435,189867600.0,17.221943628050216,92.72370297318012,0.00287356321839094,0.0028694424279529607,0.008595988538681867,0.0028735632183908458,0.0,0.0,0.005813953488372103,-0.011560693641618491,0.0029069767441860517,0.0,0.0026040307664302108,0.01605607549232048,0.01218165686738782,0
2015-05-05,17.45,17.65,17.4,17.5,4538200.0,SCOM.NR,0,0,17.285,16.89,16.366,17.217176926298162,16.87408136027401,0.3430955660241537,0.32399359136587846,0.019101974658275234,30.32515457524327,67.5904356157912,70.83569043916947,88.46153846153855,92.78219864426761,-11.538461538461455,1.7441860465116321,17.993902169578423,15.786097830421578,13.071665714368526,0.39651998600062155,17.271666666666665,16.53666666666667,194405800.0,17.255920685829754,92.91122540280874,0.002865329512893977,0.002861232281032195,0.014285714285714285,0.0028653295128940235,0.0,0.00287356321839094,0.005780346820809079,0.005847953216374213,-0.0028985507246377384,-0.04216867469879526,0.0024286841666697704,0.012118878470649594,0.012154427974068597,0
2015-05-06,17.5,17.9,17.5,17.55,11930200.0,SCOM.NR,0,0,17.335,16.970000000000002,16.399,17.268380476098447,16.92414940766112,0.34423106843732754,0.3280410867801683,0.016189981657159236,31.815334511408555,68.44665145727262,72.23546377064591,72.00000000000017,85.67108753315658,-27.99999999999983,1.7391304347826129,18.020428484000675,15.91957151599933,12.379828921634324,0.3967685584291485,17.356666666666666,16.616666666666667,206336000.0,17.31441842033174,93.52174153830691,0.0028571428571428914,0.0028530689824064807,0.02279202279202271,0.002857142857142898,0.0,0.002865329512893977,0.0,0.005813953488372103,-0.008720930232558044,0.0031446540880502027,0.002043714707780147,0.01212120951144116,0.01214389525232349,0
2015-05-07,17.55,17.7,16.95,17.15,19809900.0,SCOM.NR,0,0,17.335,17.0125,16.427,17.250168095160223,16.9408790811677,0.3092890139925224,0.32429067222263913,-0.015001658230116732,30.64252785679611,55.75618023262589,50.44499376289227,21.05263157894731,60.504723346828676,-78.94736842105269,-0.29069767441860883,18.01891691162259,16.00608308837741,11.831499328406649,0.42199937568420925,17.424166666666665,16.644166666666667,186526100.0,17.328555665223224,76.75907880238024,-0.02279202279202286,-0.023055776299925963,0.04373177842565598,-0.02279202279202291,0.0,0.0028571428571428914,0.00287356321839094,0.005780346820809079,0.00586510263929596,0.021943573667711602,0.011222765217503613,0.01290520039357195,0.012529755760514136,0
2015-05-08,17.15,17.55,16.95,17.05,29259400.0,SCOM.NR,0,0,17.31,17.07,16.451999999999998,17.219373003597113,16.948962112192316,0.2704108914047971,0.3135147160590708,-0.04310382465427365,29.553493106084556,53.10531166107515,46.49987192421225,10.526315789473841,34.52631578947378,-89.47368421052616,0.0,17.93740993768803,16.20259006231197,10.162975251177864,0.4347137059924801,17.483333333333334,16.703333333333337,157266700.0,17.30229083863573,59.824311039078,-0.005830903790087327,-0.005847969882422989,0.035190615835777206,-0.005830903790087339,0.0,-0.02279202279202286,0.002865329512893977,0.0,0.008746355685131268,-0.024539877300613466,0.01115673802552128,0.011425845226390003,0.012564062248979317,0
2015-05-11,17.05,17.15,16.75,16.9,10926100.0,SCOM.NR,0,0,17.29,17.115,16.477,17.170238695351404,16.94533528906696,0.22490340628444372,0.2957924541041454,-0.07088904781970168,27.794016046243197,49.31763119726738,41.078593697150836,13.043478260869458,14.874141876430203,-86.95652173913054,-1.457725947521866,17.83687256493092,16.393127435069076,8.435554366706665,0.43223415556444567,17.523333333333333,16.74833333333333,146340600.0,17.27767668531568,53.837505610051544,-0.008797653958944385,-0.008836581800498112,0.023668639053254354,-0.008797653958944406,0.0,-0.005830903790087327,0.0028571428571428914,0.00287356321839094,-0.011560693641618491,0.0062893081761006275,0.010562833702917388,0.011730107229185067,0.012643431372413576,0
2015-05-12,16.9,16.9,16.25,16.65,17864000.0,SCOM.NR,0,0,17.235,17.142500000000002,16.502,17.09020197298965,16.923458600987928,0.16674337200172218,0.26998263768366076,-0.10323926568193859,26.929119803022864,43.7206320960295,33.70964698064391,24.24242424242418,15.937406097589161,-75.75757575757582,-3.7572254335260236,17.738549494589126,16.546450505410878,6.954055646365746,0.44778885873841373,17.56083333333333,16.755833333333335,128476600.0,17.206159774578758,49.358580226714636,-0.014792899408283988,-0.014903405502574919,0.03903903903903896,-0.014792899408284025,0.0,-0.008797653958944385,-0.02279202279202286,0.002865329512893977,0.005847953216374213,0.006250000000000089,0.009626240090511913,0.012333082643406525,0.012814154681628243,0
2015-05-13,16.65,16.5,15.85,16.1,22160900.0,SCOM.NR,0,0,17.115,17.1325,16.515,16.93786320791432,16.862461667581414,0.07540154033290491,0.2310664182135096,-0.15566487788060468,26.99756024014783,34.45604919847047,23.344927017521997,12.195121951219605,16.493674818171083,-87.8048780487804,-5.847953216374268,17.788453504449784,16.476546495550217,7.657417241497545,0.47294679739995554,17.564166666666665,16.739166666666666,106315700.0,17.070515850222755,40.95363740045932,-0.033033033033032844,-0.033590944436035323,0.04037267080745344,-0.033033033033032864,0.0,-0.014792899408283988,-0.005830903790087327,0.0028571428571428914,0.005813953488372103,0.012422360248447228,0.01103961057144905,0.014295582396710992,0.01354340523833068,0
2015-05-14,16.1,16.45,16.2,16.35,4220100.0,SCOM.NR,0,0,17.009999999999998,17.1125,16.528,16.84742271438904,16.824501544056865,0.022921170332175222,0.18943736863724273,-0.1665161983050675,27.06111207462101,40.61591834672624,33.75981797009568,24.390243902439124,20.275930032027635,-75.60975609756088,-4.941860465116267,17.83490916383996,16.39009083616004,8.443058160291708,0.4641648832999586,17.52583333333333,16.740833333333335,110535800.0,17.03292141918658,37.23648645593857,0.01552795031055898,0.015408625352845061,0.015290519877675839,0.015527950310559004,0.0,-0.033033033033032844,-0.008797653958944385,-0.02279202279202286,0.005780346820809079,0.027607361963190247,0.017479319997392096,0.013262543541589835,0.01357863003359592,0
2015-05-15,16.35,16.5,16.2,16.35,9936700.0,SCOM.NR,0,0,16.905,17.07,16.54,16.770896142944572,16.789353281534133,-0.018457138589560884,0.14785846719188203,-0.16631560578144292,26.93241611761425,40.61591834672624,33.75981797009568,24.390243902439124,20.32520325203262,-75.60975609756088,-5.491329479768782,17.863347338811916,16.276652661188084,9.29522365333235,0.45243882020710446,17.46,16.73,120472500.0,16.99077039580087,41.44491995314475,0.0,0.0,0.018348623853211052,0.0,0.0,0.01552795031055898,-0.014792899408283988,-0.005830903790087327,0.0,0.02686567164179099,0.017963552259854666,0.011525188509374304,0.013533191101253624,0
2015-05-18,16.35,16.7,16.35,16.5,7844400.0,SCOM.NR,0,0,16.81,17.0325,16.558999999999997,16.72921981326079,16.767919705124196,-0.03869989186340561,0.11054679538082451,-0.14924668724423013,26.08534107857753,44.26108980532805,39.95490817280884,31.707317073170763,26.829268292683008,-68.29268292682923,-5.17241379310344,17.858499394672872,16.206500605327125,9.699097544962553,0.4451217616208826,17.4225,16.697499999999998,128316900.0,16.96759307382991,43.430469716780586,0.00917431192660545,0.009132483563272474,0.02121212121212108,0.009174311926605417,0.0,0.0,-0.033033033033032844,-0.008797653958944385,0.00287356321839094,0.0029069767441860517,0.019547094155505637,0.011761774028911657,0.0135266471358745,0
2015-05-19,16.5,16.75,16.5,16.6,10562300.0,SCOM.NR,0,0,16.72,17.0025,16.576,16.7093398419899,16.75548120844833,-0.04614136645842848,0.07920916301297391,-0.1253505294714024,25.12267140004918,46.61380993889333,43.890616260054415,36.58536585365864,30.89430894308951,-63.414634146341356,-4.597701149425271,17.845396790835007,16.159603209164995,9.914974748831124,0.43118449293367667,17.387499999999996,16.6725,138879200.0,16.887252006609494,37.98975599677059,0.0060606060606061,0.006042314455962662,0.01506024096385542,0.0060606060606061465,0.0,0.00917431192660545,0.01552795031055898,-0.014792899408283988,0.002865329512893977,-0.0028985507246377384,0.01905365271917758,0.011901690596679924,0.013398999322746038,0
2015-05-20,16.6,16.7,16.35,16.45,10062000.0,SCOM.NR,0,0,16.610000000000003,16.9725,16.588,16.669441404760686,16.73285297078549,-0.06341156602480424,0.050685017205418285,-0.11409658323022254,24.632870587125943,43.6383374791911,39.519425406866276,29.268292682926827,32.52032520325208,-70.73170731707317,-5.730659025787966,17.848556505026902,16.096443494973098,10.323246487281217,0.425385600581271,17.365833333333335,16.635833333333334,128817200.0,16.84848642705394,33.82487394061347,-0.009036144578313365,-0.009077218151116763,0.021276595744680722,-0.009036144578313381,0.0,0.0060606060606061,0.0,-0.033033033033032844,0.0028571428571428914,-0.008720930232558044,0.009344222681951092,0.011911673815544697,0.013371025237648467,0
2015-05-21,16.45,16.55,16.25,16.25,8668100.0,SCOM.NR,0,0,16.520000000000003,16.9275,16.594,16.604911957874428,16.69708608406064,-0.09217412618621168,0.022113188527092296,-0.11428731471330397,24.43735002656743,39.97441040712798,34.3829780726751,19.512195121951248,28.455284552845573,-80.48780487804875,-7.142857142857142,17.85349946004301,16.001500539956986,10.940770462773743,0.4164294862540374,17.320833333333333,16.59583333333333,120149100.0,16.823741949277103,32.193113875048084,-0.012158054711246202,-0.012232568435634408,0.018461538461538505,-0.012158054711246157,0.0,-0.009036144578313365,0.00917431192660545,0.01552795031055898,-0.02279202279202286,0.00586510263929596,0.009263726863717509,0.011989015998687054,0.013410431128564673,0
2015-05-22,16.25,16.3,16.1,16.2,11532600.0,SCOM.NR,0,0,16.435,16.872500000000002,16.602,16.54261781050913,16.66026489264874,-0.11764708213960873,-0.005838865606247912,-0.11180821653336082,24.629258341475577,39.09076607187324,33.17043839059089,17.073170731707307,21.951219512195127,-82.92682926829269,-7.6923076923077,17.833476066299237,15.911523933700767,11.391033531477076,0.4009702372358918,17.264166666666668,16.544166666666666,108616500.0,16.760374161135893,27.5016052991417,-0.003076923076923088,-0.003081666537408112,0.012345679012345635,-0.0030769230769231207,0.0,-0.012158054711246202,0.0060606060606061,0.0,-0.005830903790087327,0.008746355685131268,0.009266957511163776,0.011686598509769271,0.013414452377966717,0
2015-05-25,16.2,16.3,15.95,16.0,11043300.0,SCOM.NR,0,0,16.345,16.817500000000003,16.608999999999998,16.459138147353883,16.611356382082167,-0.15221823472828433,-0.0351147394306552,-0.11710349529762913,25.157491955864693,35.692073487428985,28.62739563597846,7.317073170731728,14.634146341463428,-92.68292682926827,-6.705539358600575,17.843791868817032,15.791208131182973,12.205046752692486,0.3973295060047568,17.215833333333332,16.485833333333332,97573200.0,16.70166696265203,24.0706953271701,-0.012345679012345623,-0.012422519998557096,0.02187500000000009,-0.012345679012345635,0.0,-0.003076923076923088,-0.009036144578313365,0.00917431192660545,-0.008797653958944385,-0.011560693641618491,0.007767692393108105,0.011717384270267393,0.013455475696422716,0
