Date,Close,High,Low,Open,Volume,Ticker,is_stale,is_outlier,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,MACD_diff,ADX,RSI_14,RSI_9,Stoch_K,Stoch_D,Williams_R,ROC,BB_upper,BB_lower,BB_width,ATR,Keltner_upper,Keltner_lower,OBV,VWAP,MFI,daily_return,log_return,HL_ratio,OC_ratio,gap_pct,return_lag_1,return_lag_3,return_lag_5,return_lag_10,return_lag_20,volatility_5d,volatility_20d,volatility_60d,near_band_limit
2015-04-14,28.058032989501957,28.2779648347118,27.971393120331427,28.21354001239792,102098400.0,AAPL,0,0,28.00604953765869,27.970282554626465,28.01164722442627,28.02152133193752,27.93696462594239,0.08455670599512999,0.07013743720141409,0.014419268793715898,12.209346184343302,52.020094726058275,51.72585394348077,61.97601925529219,71.56254376742034,-38.02398074470781,2.4746347155222086,28.587157399884216,27.353407709368714,4.410930379791362,0.48390959504048936,28.438730687282618,27.517903656074367,3581071200.0,27.8785723243717,53.13074114656783,-0.0043361712078637815,-0.004345599663706494,0.010926343785221043,-0.0055117869940329925,0.0011821314428813138,-0.0019666071949194786,0.007643058177542406,-0.010522499209184355,-0.015351484192631215,0.016726499791730465,0.005214617547529936,0.011911022449735763,0.015393773163470641,0
2015-04-15,28.16466522216797,28.242418731765728,27.99360750105289,28.08246938126436,115881600.0,AAPL,0,0,28.06225414276123,27.951510524749757,28.045814514160156,28.043543468896054,27.953831336773916,0.08971213212213769,0.07405237618555882,0.015659755936578867,11.758100676879398,53.54397898849109,54.47625760087671,68.37369986885582,67.17970364329437,-31.62630013114418,0.324445692748013,28.518733789340352,27.384287260159162,4.0586233369273215,0.46711685473137143,28.40507427689467,27.521347068057338,3696952800.0,27.92943918680702,61.260698917033146,0.003800417253266186,0.0037932139123159473,0.008834162549072428,0.002926944913129567,0.0008709231959184923,-0.0043361712078637815,0.004266873150664985,-0.0032533858064920373,-0.0014467294509669104,0.011256309608392634,0.0048998766657362015,0.011646517234926922,0.015380824132979863,0
2015-04-16,28.029150009155277,28.235753151270146,28.015821320921837,28.05358706751612,113476000.0,AAPL,0,0,28.081137084960936,27.936737155914308,28.073494911193848,28.041329090474395,27.959410497691053,0.08191859278334235,0.07562561950511552,0.006292973278226824,11.339086991377203,51.31344914457009,50.372974293542725,56.12348083756065,62.157733320569555,-43.87651916243935,1.3983464352267545,28.47916969008923,27.394304621739387,3.883291961746407,0.4494607815611526,28.377860288351997,27.513238327024084,3583476800.0,27.97931436891406,62.626252600006566,-0.004811532888593706,-0.0048231455778277015,0.007846539416160354,-0.0008710849811123947,-0.003943883365047836,0.003800417253266186,-0.0019666071949194786,0.007643058177542406,0.008611552930605004,-0.007550372629982927,0.004376450727076565,0.011576351047162113,0.015098309270993671,0
2015-04-17,27.71369743347168,28.022491201146448,27.649272602783466,27.891421221225347,207828000.0,AAPL,0,0,28.068474769592285,27.923963451385497,28.09935375213623,27.990924220166285,27.9412095299711,0.049714690195184374,0.0704434336431293,-0.020728743447944925,11.148076979175048,46.461448485961284,42.073805754120535,30.164411326564732,51.55386401099374,-69.83558867343527,0.4024192836208563,28.474707793101402,27.37321910966959,3.944600075664252,0.4444905404761997,28.345315019302706,27.515348832374542,3375648800.0,27.96682958198389,51.971268244282356,-0.011254446730655787,-0.011318257235954853,0.013466936314034407,-0.006371987513437264,-0.004913769696367651,-0.004811532888593706,-0.0043361712078637815,0.004266873150664985,0.0,-0.012549008411100071,0.0054306965499859566,0.011508622910501278,0.015190446490649483,0
2015-04-20,28.346837997436523,28.462357282518678,27.807003939378056,27.895865840541138,188217200.0,AAPL,0,0,28.074028778076173,27.9282958984375,28.134365234375,28.045680185900167,27.97125608311669,0.07442410278347822,0.07123956747119908,0.0031845353122791353,10.903765531387904,55.546829222022374,57.78007479917075,82.26650583182494,56.18479933198344,-17.733494168175056,1.8193662989353636,28.49078971563803,27.36580208123697,4.0281284561440005,0.46621691965982814,28.360755109804426,27.494800089200094,3563866000.0,28.006276426150745,61.36643627678895,0.02284576301970298,0.02258870631595514,0.023119098616921113,0.016166272073189665,0.006573226380448287,-0.011254446730655787,0.003800417253266186,-0.0019666071949194786,0.01619871165016229,0.010404939313215511,0.013202180494167444,0.012423014533599262,0.015430174865003643,0
2015-04-21,28.19354248046875,28.48011942052571,28.14022434264029,28.4579060721126,129740400.0,AAPL,0,0,28.094022750854492,27.930739212036134,28.156091651916505,28.068428231218412,27.987721742179804,0.080706489038608,0.07313295178468086,0.0075735372539271345,10.719860815279626,53.193155452823255,53.80621690671996,62.099295597698166,58.176737585362616,-37.900704402301834,1.2687421906825174,28.49738061310307,27.3640978109692,4.057475147831056,0.45719393096165606,28.363124406968506,27.496058558612607,3434125600.0,28.061823885073885,69.34873932971298,-0.005407852437779304,-0.0054225278038287075,0.012055777599458589,-0.009289636102317226,0.003918182150902352,0.02284576301970298,-0.004811532888593706,-0.0043361712078637815,-0.010522499209184355,-0.0040874761194934495,0.01332366043902674,0.012450623043891986,0.014675061915478306,0
2015-04-22,28.573429107666016,28.628967574063932,28.06247623374485,28.2113189169154,150618000.0,AAPL,0,0,28.161112785339355,27.988943576812744,28.17270881652832,28.14612067374881,28.03110747295656,0.11501320079225152,0.081509001586195,0.03350419920605652,10.912835147806234,57.948458012609514,61.23835120561922,94.65812036630338,79.67464059860883,-5.341879633696625,0.9972366624534781,28.568400646621082,27.409486507004406,4.140614083686858,0.4650008887729008,28.39111577878371,27.54382177617386,3584743600.0,28.11029706365231,69.75498567715533,0.013474242460323582,0.013384272142291875,0.019825808732459673,0.012835634938481968,0.0006305144683029383,-0.005407852437779304,-0.011254446730655787,0.003800417253266186,-0.0032533858064920373,-0.02612694460987719,0.014478092180177362,0.011128851446509986,0.012948578249160708,0
2015-04-23,28.80669212341309,28.973307527112027,28.46679697105117,28.50234240405872,183083600.0,AAPL,0,0,28.230203056335448,28.049258422851562,28.18697124481201,28.24774705062024,28.08855818780519,0.15918886281504996,0.097044973831966,0.062143888983083956,11.843837042133298,60.595673315662516,65.11545544959668,87.68469763271574,81.4807045322391,-12.315302367284259,2.9045542223018774,28.701000352159895,27.39751649354323,4.647124137708843,0.4679658650077548,28.452245194580247,27.604951189529267,3767827200.0,28.166912267455782,72.49161851250723,0.008163633943554016,0.008130491735696454,0.01758308638461068,0.010678059895562506,-0.0024878604293323762,0.013474242460323582,0.02284576301970298,-0.004811532888593706,0.007643058177542406,0.006970374984281991,0.013885523590054225,0.01115926583936235,0.012399650422251059,0
2015-04-24,28.94220733642578,29.019962550671096,28.70894508348904,28.98886114293281,178103600.0,AAPL,0,0,28.30084819793701,28.127345466613768,28.201189155578614,28.354587094590322,28.151791458073383,0.20279563651693877,0.11819510636896056,0.0846005301479782,12.803022539984681,62.08881674682128,67.25603416493009,94.32729375704963,92.22337058535625,-5.672706242950359,3.726108778333608,28.813196916751682,27.441494016475854,4.876759173395848,0.4567552651630619,28.519298780340847,27.680668425031456,3945930800.0,28.23463710900068,72.94184394927976,0.004704296225061855,0.004693265604252652,0.010746155729131875,-0.0016093701051930137,0.00632384373531241,0.008163633943554016,-0.005407852437779304,-0.011254446730655787,0.004266873150664985,-0.007968318563571386,0.010466197384535938,0.010908477644565128,0.012220893487841264,0
2015-04-27,29.46870994567871,29.575346245548285,29.13547913563425,29.393178442287084,387816800.0,AAPL,0,0,28.429696464538573,28.197101879119874,28.225937118530272,28.52599061014238,28.24934097567378,0.27664963446860114,0.14988601198888868,0.12676362247971246,14.668538388744519,67.27692350007854,74.1808104764755,94.46353984074558,92.15851041017032,-5.536460159254415,4.811959971428903,29.097214098699833,27.296989659539914,6.384430736454502,0.4693540968744507,28.589277509665145,27.75997739947881,4333747600.0,28.431657789014558,75.97167927312933,0.01819151535792818,0.018028029469576087,0.014926581812534982,0.002569694990282573,0.015581779945779198,0.004704296225061855,0.013474242460323582,0.02284576301970298,-0.0019666071949194786,0.025314223019452742,0.009004726946731025,0.010231153032622616,0.012325443929703604,0
2015-04-28,29.004409790039062,29.888581275967137,28.784479620133364,29.870811948737703,475696000.0,AAPL,0,0,28.524334144592284,28.26519184112549,28.23806667327881,28.599593560895716,28.305271998960098,0.2943215619356181,0.17877312197823456,0.11554843995738354,15.303732683036314,59.53897392965309,61.31610485825966,60.51587275500389,83.10223545093304,-39.4841272449961,2.722271264121825,29.19283084521594,27.337552837035037,6.563825989963733,0.514693208228688,28.69261578598908,27.80022423111002,3858051600.0,28.602118387531956,66.28305397180401,-0.01575570007969529,-0.01588114046761275,0.03806668240540971,-0.02900497516389921,0.013645049403255487,0.01819151535792818,0.008163633943554016,-0.005407852437779304,-0.0043361712078637815,-0.015351484192631215,0.013075447702077348,0.010268557187055978,0.012535296427766579,0
2015-04-29,28.577869415283203,29.233222555537758,28.502337924362703,28.915544196184648,253544400.0,AAPL,0,0,28.56565456390381,28.31395435333252,28.237711067199708,28.596251384647637,28.325464400169217,0.27078698447841987,0.1971758944782716,0.07361109000014826,15.122648221081537,53.45617259698589,51.99652310488125,41.468013035448664,65.48247521039939,-58.53198696455134,1.411067879878603,29.198689305732124,27.429219400932915,6.249462306528527,0.5301354527248571,28.766185348484925,27.84558050848177,3604507200.0,28.646574697822796,58.70606338886968,-0.014706052556957894,-0.014815258529530735,0.025575196686432617,-0.011677967345535908,-0.003063864925978728,-0.01575570007969529,0.004704296225061855,0.013474242460323582,0.003800417253266186,-0.0014467294509669104,0.014867289367991787,0.010939954942031383,0.012687766245882377,0
2015-04-30,27.80255889892578,28.57787547888214,27.675931252944945,28.57787547888214,332781600.0,AAPL,0,0,28.54299545288086,28.312066268920898,28.22304904937744,28.474144848382736,28.28673065933637,0.18741418904636475,0.19522355339189024,-0.007809364345525482,14.870345403046311,44.54728056461683,39.66758491413021,6.845250857014959,36.27637888248917,-93.15474914298505,-0.9105203157746741,29.200987497046334,27.42314504079546,6.279451451420451,0.5566932222400242,28.80828375288927,27.82791945945791,3271725600.0,28.605323758414965,50.050423718276505,-0.027129752225083403,-0.027504558437715317,0.032441050811767014,-0.027129958646831077,2.1217813163033538e-07,-0.014706052556957894,0.01819151535792818,0.008163633943554016,-0.004811532888593706,0.008611552930605004,0.01811654582264532,0.012566083897770428,0.013185048414674832,0
2015-05-01,28.6467399597168,28.908883280787258,27.835879715578056,28.013601789062115,234050400.0,AAPL,0,0,28.636299705505373,28.35238723754883,28.22060531616211,28.50069794243413,28.313398014920107,0.18729992751402236,0.19363882821631667,-0.0063389007022943145,13.956690200072376,53.612379421443705,53.24681204713236,44.54354010584948,30.952267999437698,-55.45645989415052,1.7116295675668043,29.225067205221684,27.479707269875973,6.15595406736764,0.5959525907844136,28.881187413012704,27.82395773222594,3505776000.0,28.60950892821069,51.50695382850666,0.030363430354018117,0.029911585010286245,0.03745639352743333,0.02260109840291561,0.007590772162503633,-0.027129752225083403,-0.01575570007969529,0.004704296225061855,-0.011254446730655787,0.0,0.024683348517934352,0.014282166003064447,0.013667489716809507,0
2015-05-04,28.59120178222656,29.00663181534385,28.49345353914014,28.768925552401967,203953200.0,AAPL,0,0,28.660736083984375,28.367382431030272,28.201500129699706,28.5146216100945,28.333976071757622,0.18064553833687924,0.19104017024042919,-0.010394631903549945,13.00369603919437,52.99854065897223,52.37434014648067,42.06339173884112,31.15072756723519,-57.93660826115888,2.005240162073044,29.245636949317902,27.489127912742642,6.192002525597371,0.5900401397429348,28.902403054025132,27.864500490316725,3301822800.0,28.63158079322892,56.285253978316035,-0.0019387259272203305,-0.0019406076888708482,0.017948817965487647,-0.006177629743303699,0.004265252969691656,0.030363430354018117,-0.014706052556957894,0.01819151535792818,0.02284576301970298,0.01619871165016229,0.02211385105632672,0.013871346278641238,0.013657027790205473,0
2015-05-05,27.946962356567383,28.53566885794729,27.942518329255183,28.469022007462865,197085600.0,AAPL,0,0,28.636078071594238,28.365050411224367,28.173197937011718,28.427289417244175,28.305308389150937,0.12198102809323785,0.17722834181099095,-0.0552473137177531,13.023223874046838,46.36667742473147,43.14804824845855,13.293823997952254,33.300251947547615,-86.70617600204775,0.8416954239168878,29.247500185342258,27.482600637106476,6.22209205571301,0.5942289478306806,28.907994591033724,27.858317707901858,3104737200.0,28.619580096752042,51.3756352358515,-0.022532785804745714,-0.022790528150323203,0.02122415027165625,-0.018337814722213828,-0.004273334702553357,-0.0019387259272203305,-0.027129752225083403,-0.01575570007969529,-0.005407852437779304,-0.010522499209184355,0.02306144967447139,0.014618875921250364,0.013791609691417746,0
2015-05-06,27.771453857421875,28.15800109012273,27.4048996580972,28.115791315351583,288564000.0,AAPL,0,0,28.555880546569824,28.35849666595459,28.15640308380127,28.326391638809973,28.26576360902286,0.06062802978711446,0.15390827940621568,-0.09328024961910122,13.826268556492815,44.72474579966131,40.937821984945565,14.758501922603115,23.3719058864655,-85.2414980773969,-2.0298000788189565,29.256400845820508,27.46059248608867,6.332523126614712,0.6055769824160271,28.92291567026652,27.82969665757123,2816173200.0,28.56589431807366,48.830164877931956,-0.0062800563762974715,-0.006299858881107698,0.02711782522772987,-0.012247119565925045,0.006041048634558529,-0.022532785804745714,0.030363430354018117,-0.014706052556957894,0.013474242460323582,-0.0032533858064920373,0.022679499042680247,0.014670099753559143,0.013487879098835939,0
2015-05-07,27.94322395324707,28.12615094289495,27.666601323454557,27.833912656741475,175763600.0,AAPL,0,0,28.469533729553223,28.349868392944337,28.13580135345459,28.267442764107987,28.241871782669097,0.025570981438889362,0.12824081981275043,-0.10266983837386107,14.571952904478364,46.71358505348928,44.09107382954545,21.674448579747892,16.575591500101087,-78.32555142025211,-0.8878576624242568,29.26016672368024,27.439570062208436,6.421887524264171,0.5951464564891958,28.921337317844614,27.82481683975525,2991936800.0,28.57928556182868,54.35059537916672,0.006185131563765323,0.006166082145951855,0.016445833888361714,0.0039272702280007885,0.0022490287919481097,-0.0062800563762974715,-0.0019387259272203305,-0.027129752225083403,0.008163633943554016,0.007643058177542406,0.019393278025592858,0.01463300018903372,0.013411553501724852,0
2015-05-08,28.469701766967773,28.469701766967773,28.13284775066337,28.26000431679456,222201600.0,AAPL,0,0,28.422283172607422,28.361565685272218,28.134437561035156,28.29855953377872,28.258748077802334,0.03981145597638758,0.11055494704547786,-0.07074349106909028,14.502393184619253,52.37029634570011,52.78328059052669,42.87192453369978,26.434958345350264,-57.128075466300224,-0.3630202742113756,29.271710410344966,27.45142096019947,6.418155719416953,0.5902415534343035,28.92900853005524,27.842122586241896,3214138400.0,28.585459659956452,54.81490314827498,0.01884098322375305,0.018665690271044717,0.01183201773807275,0.007420290804718391,0.011336571759848053,0.006185131563765323,-0.022532785804745714,0.030363430354018117,0.004704296225061855,0.004266873150664985,0.015310180767924675,0.015218645629628498,0.013617069229804137,0
2015-05-11,28.179697036743164,28.45631803271888,28.02577002755684,28.41839452963739,168143200.0,AAPL,0,0,28.293381881713866,28.36153917312622,28.124474716186523,28.28027299577325,28.252892445131284,0.027380550641964874,0.09392006776477527,-0.0665395171228104,14.610652732345525,49.267738887846114,48.144799313893614,31.19551930776248,31.91396414040339,-68.80448069223752,-2.176560515812662,29.271705056556243,27.4513732896962,6.4183109236359295,0.5797908524326341,28.925303319068526,27.838904896639526,3045995200.0,28.57949405823496,50.49778560984085,-0.010186433725171251,-0.010238670481466544,0.015278659830893552,-0.008399401051501654,-0.0018021698207570937,0.01884098322375305,-0.0062800563762974715,-0.0019387259272203305,0.01819151535792818,-0.0019666071949194786,0.015851795097230715,0.015399322317177753,0.013683341590543732,0
2015-05-12,28.079301834106445,28.30461318700547,27.845065304562542,28.019068805604867,192640000.0,AAPL,0,0,28.200871086120607,28.362602615356444,28.11130416870117,28.249354355516818,28.240033881351664,0.009320474165154025,0.07700014904485103,-0.067679674879697,15.001733598463224,48.20309998152475,46.5515846338109,27.153326382776388,33.740256741412885,-72.84667361722362,-2.9814778544320264,29.27139620805514,27.453809022657747,6.408393510450596,0.5712020688619407,28.93164528382381,27.82994924458855,2853355200.0,28.55855413123313,45.63613969958604,-0.003562678566267574,-0.0035690400192532946,0.01636607224630984,0.002149715571187338,-0.0057001404567570664,-0.010186433725171251,0.006185131563765323,-0.022532785804745714,-0.01575570007969529,-0.0043361712078637815,0.01166340243976163,0.015388531838296816,0.013669418862014138,0
2015-05-13,28.11054039001465,28.37377700358928,28.07930907162268,28.141771708406623,138776800.0,AAPL,0,0,28.15413818359375,28.35989637374878,28.10240188598633,28.227998360824177,28.23044177088226,-0.0024434100580812412,0.06111143722426458,-0.06355484728234581,15.196983641001436,48.57546829637517,47.163636670682195,28.41107841038909,28.919974700309325,-71.58892158961092,-4.608853112903995,29.271350009388055,27.448442738109502,6.427764217664486,0.5514358617634331,28.936643702390494,27.830381993029867,2992132000.0,28.533534219089983,44.88950925518781,0.0011125118456563055,0.0011118934629491724,0.010475356499058886,-0.001109785080896118,0.0022247659385995983,-0.003562678566267574,0.01884098322375305,-0.0062800563762974715,-0.014706052556957894,0.003800417253266186,0.010957101366061494,0.015366696533358402,0.013639048171355018,0
2015-05-14,28.766403198242188,28.766403198242188,28.367088193902088,28.422858655086724,180814000.0,AAPL,0,0,28.25052261352539,28.396759033203125,28.116080551147462,28.310829874273104,28.270142617353365,0.04068725691973896,0.05702660116335946,-0.016339344243620504,14.479506477446218,55.76558553920263,58.41213843807822,54.81795775871805,36.79412085062785,-45.18204224128195,-0.8205876055392558,29.31135360753945,27.4821644588668,6.441541960946508,0.5588949293680121,28.972599029574077,27.84839900281427,3172946000.0,28.520348374887302,44.90732307840327,0.02333156172481532,0.023063541715962026,0.013881297623072327,0.012086910304287095,0.011110361477896617,0.0011125118456563055,-0.010186433725171251,0.006185131563765323,-0.027129752225083403,-0.004811532888593706,0.01451347486848734,0.016168997676329275,0.013969961256990562,0
2015-05-15,28.72624397277832,28.88686313904668,28.601318711004723,28.793169192716487,152832000.0,AAPL,0,0,28.258473014831544,28.44738636016846,28.12811176300049,28.3747397355816,28.303927902940398,0.07081183264120128,0.05978364745892782,0.011028185182273456,13.557099060911622,55.2561337078157,57.56789640793274,53.20103451159475,45.47669022690064,-46.79896548840525,0.5191939095913417,29.316079727092976,27.57869299324394,6.107368571060344,0.5393698935590083,29.01536473081516,27.899932121087453,3020114000.0,28.42546901185794,40.68558008908321,-0.001396046116266647,-0.0013970214965355974,0.009940193654017134,-0.002324343648669841,0.0009304602417564348,0.02333156172481532,-0.003562678566267574,0.01884098322375305,0.030363430354018117,-0.011254446730655787,0.012715252119475632,0.015910381563170917,0.013932301616447531,0
