Date,Open,High,Low,Close,Volume,Ticker,is_stale,is_outlier
2015-01-02,29.75,31.5,29.25,29.5,153900.0,BRIT.NR,0,0
2015-01-05,29.5,29.75,28.25,29.0,124700.0,BRIT.NR,0,0
2015-01-06,29.0,31.0,28.5,28.75,618400.0,BRIT.NR,0,0
2015-01-07,28.75,29.0,27.5,28.5,277300.0,BRIT.NR,0,0
2015-01-08,28.5,28.5,27.5,27.75,97800.0,BRIT.NR,0,0
2015-01-09,27.75,29.0,27.75,28.25,87700.0,BRIT.NR,0,0
2015-01-12,28.25,29.0,28.0,28.0,346000.0,BRIT.NR,0,0
2015-01-13,28.0,29.0,28.0,28.5,183700.0,BRIT.NR,0,0
2015-01-14,28.5,30.0,28.25,28.75,239500.0,BRIT.NR,0,0
2015-01-15,28.75,30.0,28.75,29.25,309200.0,BRIT.NR,0,0
2015-01-16,29.25,30.0,29.5,29.75,193800.0,BRIT.NR,0,1
2015-01-19,29.75,30.0,29.5,29.75,570900.0,BRIT.NR,0,1
2015-01-20,29.75,30.0,28.5,29.0,304300.0,BRIT.NR,0,0
2015-01-21,29.0,29.25,28.25,28.75,217800.0,BRIT.NR,0,0
2015-01-22,28.75,29.75,28.5,28.75,131200.0,BRIT.NR,0,0
2015-01-23,28.75,30.0,28.5,29.5,474200.0,BRIT.NR,0,0
2015-01-26,29.5,30.0,28.5,29.75,1222000.0,BRIT.NR,0,1
2015-01-27,29.75,29.5,28.5,28.75,145700.0,BRIT.NR,0,0
2015-01-28,28.75,29.25,28.0,28.0,1575100.0,BRIT.NR,0,0
2015-01-29,28.0,28.5,27.75,27.75,122700.0,BRIT.NR,0,0
2015-01-30,27.75,28.0,27.5,27.75,450600.0,BRIT.NR,0,0
2015-02-02,27.75,29.75,27.0,28.5,278900.0,BRIT.NR,0,0
2015-02-03,28.5,29.75,28.25,28.75,324700.0,BRIT.NR,0,0
2015-02-04,28.75,30.5,29.5,29.75,1164200.0,BRIT.NR,0,1
2015-02-05,29.75,30.5,29.0,29.75,2975800.0,BRIT.NR,0,1
2015-02-06,29.75,30.0,29.0,29.25,106100.0,BRIT.NR,0,0
2015-02-09,29.25,29.5,28.75,29.0,192500.0,BRIT.NR,0,0
2015-02-10,29.0,30.0,29.0,29.0,138300.0,BRIT.NR,0,0
2015-02-11,29.0,29.25,28.75,28.75,275100.0,BRIT.NR,0,0
2015-02-12,28.75,30.0,28.75,29.0,106600.0,BRIT.NR,0,0
2015-02-13,29.0,29.5,29.0,29.0,49500.0,BRIT.NR,0,0
2015-02-16,29.0,29.75,28.75,29.25,243900.0,BRIT.NR,0,0
2015-02-17,29.25,30.0,29.5,29.75,1163300.0,BRIT.NR,0,1
2015-02-18,29.75,30.0,29.5,29.75,777200.0,BRIT.NR,0,1
2015-02-19,29.75,30.0,29.5,29.5,116100.0,BRIT.NR,0,0
2015-02-20,29.5,30.0,29.5,29.5,303100.0,BRIT.NR,0,0
2015-02-23,29.5,30.0,29.0,29.5,392600.0,BRIT.NR,1,0
2015-02-24,29.5,29.5,28.5,28.75,374100.0,BRIT.NR,0,0
2015-02-25,28.75,29.5,28.25,29.0,400600.0,BRIT.NR,0,0
2015-02-26,29.0,30.0,29.5,29.5,363000.0,BRIT.NR,0,0
2015-02-27,29.5,29.75,29.25,29.5,566300.0,BRIT.NR,0,0
2015-03-02,29.5,30.0,29.0,29.25,327100.0,BRIT.NR,0,0
2015-03-03,29.25,29.5,29.0,29.25,171000.0,BRIT.NR,0,0
2015-03-04,29.25,29.5,29.25,29.25,220900.0,BRIT.NR,1,0
2015-03-05,29.25,29.5,28.75,29.0,271400.0,BRIT.NR,0,0
2015-03-06,29.0,29.25,28.75,28.75,124900.0,BRIT.NR,0,0
2015-03-09,28.75,29.0,28.0,28.5,172500.0,BRIT.NR,0,0
2015-03-10,28.5,29.0,27.5,28.25,878000.0,BRIT.NR,0,0
2015-03-11,28.25,28.5,27.5,27.75,75300.0,BRIT.NR,0,0
2015-03-12,27.75,28.0,26.25,27.25,341400.0,BRIT.NR,0,0
2015-03-13,27.25,27.75,27.0,27.25,147900.0,BRIT.NR,0,0
2015-03-16,27.25,27.5,26.5,27.0,130500.0,BRIT.NR,0,0
2015-03-17,27.0,27.5,27.0,27.0,159000.0,BRIT.NR,0,0
2015-03-18,27.0,28.0,26.0,27.5,792900.0,BRIT.NR,0,0
2015-03-19,27.5,27.75,26.75,27.0,85400.0,BRIT.NR,0,0
2015-03-20,27.0,27.0,25.5,26.25,603600.0,BRIT.NR,0,0
2015-03-23,26.25,28.0,26.25,26.5,1012500.0,BRIT.NR,0,0
2015-03-24,26.5,26.5,26.0,26.25,1322100.0,BRIT.NR,0,0
2015-03-25,26.25,27.0,25.5,26.25,3436400.0,BRIT.NR,0,0
2015-03-26,26.25,26.25,25.0,25.75,1203100.0,BRIT.NR,0,0
2015-03-27,25.75,26.5,25.5,26.0,988000.0,BRIT.NR,0,0
2015-03-30,26.0,28.0,26.0,26.75,190000.0,BRIT.NR,0,0
2015-03-31,26.75,28.0,26.75,27.0,323900.0,BRIT.NR,0,0
2015-04-01,27.0,28.0,26.5,27.0,386300.0,BRIT.NR,0,0
2015-04-02,27.0,27.0,26.0,26.0,4299300.0,BRIT.NR,0,0
2015-04-03,27.0,27.0,26.0,26.0,0.0,,0,0
2015-04-06,27.0,27.0,26.0,26.0,0.0,,1,0
2015-04-07,26.0,27.0,26.0,26.0,921800.0,BRIT.NR,1,0
2015-04-08,26.0,26.0,24.25,25.0,208300.0,BRIT.NR,0,0
