Date,Close,High,Low,Open,Volume,Ticker,is_stale,is_outlier
2015-02-11,27.742570877075195,27.751457234046466,27.213845349029228,27.273826139961198,294247200.0,AAPL,0,0
2015-02-12,28.093570709228516,28.320168545378706,27.895853953216548,28.004708845932345,297898000.0,AAPL,0,0
2015-02-13,28.231311798095703,28.275741890345774,27.913631723299513,28.275741890345774,217088800.0,AAPL,0,0
2015-02-16,28.231311798095703,28.275741890345774,27.913631723299513,28.275741890345774,0.0,,0,0
2015-02-17,28.397932052612305,28.631194314145105,28.19577119996392,28.32239884896467,252609600.0,AAPL,0,0
2015-02-18,28.59564971923828,28.608978410609364,28.313513322619073,28.353501091632044,179566800.0,AAPL,0,0
2015-02-19,28.535659790039062,28.66450942275058,28.509002414236182,28.542324133989784,149449600.0,AAPL,0,0
2015-02-20,28.7689266204834,28.7689266204834,28.446804181843213,28.57343012705251,195793600.0,AAPL,0,0
2015-02-23,29.54646110534668,29.54646110534668,28.804468083621224,28.884443602656212,283896400.0,AAPL,0,0
2015-02-24,29.362071990966797,29.679753737991085,29.13991815577165,29.533131393210645,276912400.0,AAPL,0,0
2015-02-25,28.611196517944336,29.235451763904805,28.469018171309017,29.226563710478064,298846800.0,AAPL,0,0
2015-02-26,28.973310470581055,29.073279044996656,28.12690467616986,28.611198538351825,365150000.0,AAPL,0,0
2015-02-27,28.537891387939453,29.00663625092877,28.489017258922594,28.880006901257964,248059200.0,AAPL,0,0
2015-03-02,28.677839279174805,28.94220289932046,28.502339231657224,28.713384708226034,192386800.0,AAPL,0,0
2015-03-03,28.737829208374023,28.77337464662942,28.45569280064609,28.648969002535093,151265200.0,AAPL,0,0
2015-03-04,28.555654525756836,28.78225240299768,28.506783797135036,28.680063529790168,126665200.0,AAPL,0,0
2015-03-05,28.082469940185547,28.602309153184912,27.93806959383036,28.564543404185695,226068400.0,AAPL,0,0
2015-03-06,28.124683380126953,28.740048936913926,28.049151867734945,28.524559382890047,291368400.0,AAPL,0,0
2015-03-09,28.244638442993164,28.78447402467503,27.782558059471576,28.426804519875816,354114000.0,AAPL,0,0
2015-03-10,27.660377502441406,28.26241425789635,27.502648465689692,28.08247017418936,275426400.0,AAPL,0,0
2015-03-11,27.156085968017578,27.718134933579027,27.127206577874272,27.713692602364425,275756000.0,AAPL,0,0
2015-03-12,27.647043228149414,27.74701346773055,27.020569500724587,27.17163417162344,193450800.0,AAPL,0,0
2015-03-13,27.455997467041016,27.85809714605445,27.23162326651431,27.635943264020362,207309200.0,AAPL,0,0
2015-03-16,27.758129119873047,27.758129119873047,27.296050296116164,27.52042451473041,143497200.0,AAPL,0,0
2015-03-17,28.22242546081543,28.284628267969687,27.913631743228663,27.96917020603059,204092400.0,AAPL,0,0
2015-03-18,28.54010581970215,28.69339252092788,28.073583066505737,28.213539383994842,261083600.0,AAPL,0,0
2015-03-19,28.324617385864258,28.71338664410161,28.30240233865916,28.602309713176652,183238000.0,AAPL,0,0
2015-03-20,27.96917152404785,28.52455448333958,27.80477814097911,28.491232760007673,274780400.0,AAPL,0,0
2015-03-23,28.260189056396484,28.402367374748902,28.106902368369962,28.240196024862197,150838800.0,AAPL,0,0
2015-03-24,28.144676208496094,28.44458191910523,28.11579511873549,28.264639509679526,131369200.0,AAPL,0,0
2015-03-25,27.40934181213379,28.17355160991336,27.40934181213379,28.111348802168397,206620800.0,AAPL,0,0
2015-03-26,27.60039520263672,27.74257353801557,27.23606300636597,27.27160843766041,190291600.0,AAPL,0,0
2015-03-27,27.38046646118164,27.702588918059213,27.304934953461245,27.673709523030762,158184800.0,AAPL,0,0
2015-03-30,28.07358169555664,28.08024603964981,27.54707647850533,27.558184848593484,188398800.0,AAPL,0,0
2015-03-31,27.642610549926758,28.10024705323261,27.62705984432607,28.0113851519859,168362400.0,AAPL,0,0
2015-04-01,27.602619171142578,27.79589365397358,27.347141874039412,27.729246813025078,162485600.0,AAPL,0,0
2015-04-02,27.840320587158203,27.893637036917603,27.589287345262466,27.77589576687005,128880400.0,AAPL,0,0
2015-04-03,27.840320587158203,27.893637036917603,27.589287345262466,27.77589576687005,0.0,,0,0
2015-04-06,28.291297912597656,28.3268433490019,27.620393902014577,27.651495311418447,148776000.0,AAPL,0,0
2015-04-07,27.993602752685547,28.462345743865,27.986938409407507,28.355712861618176,140049200.0,AAPL,0,0
2015-04-08,27.902528762817383,28.080252556075337,27.762572419684044,27.95806723634803,149316800.0,AAPL,0,0
2015-04-09,28.11578941345215,28.120233439390283,27.693698473890716,27.958060390634056,129936000.0,AAPL,0,0
2015-04-10,28.235755920410156,28.260192981167595,27.82699362210292,27.98027863651839,160752000.0,AAPL,0,0
2015-04-13,28.180227279663086,28.56233402701691,28.126910808011424,28.517900526657055,145460400.0,AAPL,0,0
2015-04-14,28.058032989501953,28.2779648347118,27.971393120331427,28.213540012397917,102098400.0,AAPL,0,0
2015-04-15,28.16466522216797,28.242418731765728,27.993607501052892,28.08246938126436,115881600.0,AAPL,0,0
2015-04-16,28.029150009155273,28.235753151270146,28.015821320921834,28.05358706751612,113476000.0,AAPL,0,0
2015-04-17,27.71369743347168,28.022491201146448,27.649272602783466,27.891421221225347,207828000.0,AAPL,0,0
2015-04-20,28.346837997436523,28.462357282518674,27.807003939378056,27.895865840541138,188217200.0,AAPL,0,0
2015-04-21,28.19354248046875,28.48011942052571,28.14022434264029,28.457906072112596,129740400.0,AAPL,0,0
2015-04-22,28.573429107666016,28.628967574063935,28.062476233744846,28.211318916915396,150618000.0,AAPL,0,0
2015-04-23,28.806692123413086,28.973307527112027,28.46679697105117,28.50234240405872,183083600.0,AAPL,0,0
2015-04-24,28.94220733642578,29.019962550671096,28.70894508348904,28.988861142932812,178103600.0,AAPL,0,0
2015-04-27,29.46870994567871,29.575346245548285,29.135479135634252,29.393178442287084,387816800.0,AAPL,0,0
2015-04-28,29.004409790039062,29.888581275967137,28.784479620133364,29.870811948737703,475696000.0,AAPL,0,0
2015-04-29,28.577869415283203,29.233222555537754,28.502337924362703,28.915544196184648,253544400.0,AAPL,0,0
2015-04-30,27.80255889892578,28.57787547888214,27.675931252944945,28.57787547888214,332781600.0,AAPL,0,0
2015-05-01,28.646739959716797,28.908883280787258,27.835879715578056,28.013601789062115,234050400.0,AAPL,0,0
2015-05-04,28.591201782226562,29.00663181534385,28.49345353914014,28.768925552401967,203953200.0,AAPL,0,0
2015-05-05,27.946962356567383,28.53566885794729,27.942518329255186,28.469022007462865,197085600.0,AAPL,0,0
2015-05-06,27.771453857421875,28.15800109012273,27.4048996580972,28.115791315351583,288564000.0,AAPL,0,0
2015-05-07,27.94322395324707,28.12615094289495,27.666601323454554,27.833912656741475,175763600.0,AAPL,0,0
2015-05-08,28.469701766967773,28.469701766967773,28.132847750663366,28.260004316794557,222201600.0,AAPL,0,0
2015-05-11,28.179697036743164,28.456318032718876,28.02577002755684,28.41839452963739,168143200.0,AAPL,0,0
2015-05-12,28.079301834106445,28.30461318700547,27.845065304562546,28.019068805604867,192640000.0,AAPL,0,0
2015-05-13,28.11054039001465,28.373777003589282,28.079309071622678,28.141771708406623,138776800.0,AAPL,0,0
2015-05-14,28.766403198242188,28.766403198242188,28.367088193902088,28.422858655086724,180814000.0,AAPL,0,0
2015-05-15,28.72624397277832,28.88686313904668,28.601318711004723,28.793169192716487,152832000.0,AAPL,0,0
2015-05-18,29.043025970458984,29.161259076095174,28.63478578527864,28.639248375290993,203531600.0,AAPL,0,0
2015-05-19,29.016254425048828,29.196950157503426,28.920327470857302,29.154564066392645,178532800.0,AAPL,0,0
2015-05-20,29.014026641845703,29.219261547929744,28.853407427700088,29.000642274660084,145819600.0,AAPL,0,0
2015-05-21,29.310718536376953,29.36425939557472,28.962711461487057,29.016252320684828,158921600.0,AAPL,0,0
2015-05-22,29.567262649536133,29.663189601300626,29.312949513264282,29.35756860001525,182384000.0,AAPL,0,0
2015-05-25,29.567262649536133,29.663189601300626,29.312949513264282,29.35756860001525,0.0,,0,0
2015-05-26,28.915868759155273,29.649809963330227,28.804327832413943,29.580655133384035,282790400.0,AAPL,0,0
2015-05-27,29.455718994140625,29.504797261823935,29.01178839640263,29.076480619826217,183332800.0,AAPL,0,0
2015-05-28,29.397729873657227,29.435653384781556,29.246035829159915,29.41557683253209,122933200.0,AAPL,0,0
2015-05-29,29.06310272216797,29.324108074389464,28.978330531136447,29.275029795787933,203538000.0,AAPL,0,0
2015-06-01,29.1210994720459,29.310720381846835,29.011791558077427,29.063099423898514,128451200.0,AAPL,0,0
2015-06-02,28.991708755493164,29.147865316009916,28.84893655674103,28.969399216580317,134670400.0,AAPL,0,0
2015-06-03,29.02741050720215,29.210339266134035,28.97833222573062,29.147876617708278,123934000.0,AAPL,0,0
2015-06-04,28.857868194580078,29.130028323353766,28.75748204307215,28.906946473798865,153800400.0,AAPL,0,0
2015-06-05,28.69947624206543,28.93148325289006,28.634784008714654,28.88909716029949,142507200.0,AAPL,0,0
2015-06-08,28.509859085083008,28.824405288183716,28.293469433641413,28.75524706027214,210699200.0,AAPL,0,0
2015-06-09,28.425079345703125,28.572314134068442,28.02353317212102,28.264460195478733,224301600.0,AAPL,0,0
2015-06-10,28.750789642333984,28.85340538613573,28.521013909368506,28.536629570640002,156349200.0,AAPL,0,0
2015-06-11,28.68609619140625,29.04079553965776,28.661557050108144,28.81771367475103,141563600.0,AAPL,0,0
2015-06-12,28.369314193725586,28.6280899177964,28.35592982936992,28.596858599647057,147544800.0,AAPL,0,0
2015-06-15,28.313541412353516,28.384927519681423,28.043612640833025,28.130614405952066,175955600.0,AAPL,0,0
2015-06-16,28.465242385864258,28.52101284575113,28.190852676329285,28.338085805401363,125976400.0,AAPL,0,0
2015-06-17,28.398313522338867,28.52769967147499,28.273386558306026,28.492007468879212,131672400.0,AAPL,0,0
2015-06-18,28.52770233154297,28.62362758155856,28.380469216390665,28.38270051112941,141628800.0,AAPL,0,0
2015-06-19,28.242158889770508,28.514318990371574,28.197543205269692,28.489779853302345,218867600.0,AAPL,0,0
2015-06-22,28.467470169067383,28.567856303688377,28.349237081009143,28.440699738911512,136157200.0,AAPL,0,0
2015-06-23,28.33808708190918,28.46747496315014,28.304624464073836,28.438474935415208,121075600.0,AAPL,0,0
2015-06-24,28.579010009765625,28.956018802673047,28.358159500644405,28.378236046028565,221123600.0,AAPL,0,0
2015-06-25,28.442930221557617,28.822168610386743,28.442930221557617,28.74632161341256,127752400.0,AAPL,0,0
2015-06-26,28.27562141418457,28.55224240156402,28.22208225255806,28.48085628540225,176267200.0,AAPL,0,0
2015-06-29,27.780378341674805,28.21315761039988,27.769225272035214,27.987844499138156,196645600.0,AAPL,0,0
2015-06-30,27.981159210205078,28.1350862461729,27.854002611529804,28.01239053605658,177482800.0,AAPL,0,0
2015-07-01,28.242158889770508,28.318007595797013,28.106078839469976,28.309084118500998,120955200.0,AAPL,0,0
2015-07-02,28.206459045410156,28.262229486925456,28.056992968645268,28.20422775119548,108844000.0,AAPL,0,0
2015-07-03,28.206459045410156,28.262229486925456,28.056992968645268,28.20422775119548,0.0,,0,0
2015-07-06,28.108306884765625,28.159616447791148,27.851762473596157,27.87184072068582,112241600.0,AAPL,0,0
2015-07-07,28.039154052734375,28.141771484058385,27.610835671669097,28.083769735230312,187787200.0,AAPL,0,0
2015-07-08,27.3431339263916,27.80491314662569,27.336441745254415,27.769220946567717,243046400.0,AAPL,0,0
2015-07-09,26.785432815551758,27.67552875946639,26.595813617752484,27.628681783679212,314380000.0,AAPL,0,0
2015-07-10,27.50152587890625,27.628682445367943,27.039746589968615,27.202597063777745,245418000.0,AAPL,0,0
2015-07-13,28.032459259033203,28.054767098202955,27.733528767825597,27.89191663850359,165762000.0,AAPL,0,0
2015-07-14,28.021305084228516,28.190847729085604,27.894148526080468,28.117230326479085,127072400.0,AAPL,0,0
2015-07-15,28.291229248046875,28.364846638656477,28.014608337185734,28.045839647993663,134596800.0,AAPL,0,0
2015-07-16,28.668243408203125,28.681631176702723,28.40946938252491,28.496471156000958,144889600.0,AAPL,0,0
2015-07-17,28.915868759155273,28.915868759155273,28.623632075726423,28.795406056016574,184658800.0,AAPL,0,0
2015-07-20,29.462417602539062,29.66318987896413,29.156793194434474,29.21702623894537,235600800.0,AAPL,0,0
2015-07-21,29.167949676513672,29.652036845843874,29.07202612218513,29.636422887586065,307025600.0,AAPL,0,0
2015-07-22,27.934310913085938,27.99677356186341,27.213755753021168,27.213755753021168,461802400.0,AAPL,0,0
2015-07-23,27.920921325683594,28.351467603111896,27.898611782166114,28.152924920056645,203998000.0,AAPL,0,0
2015-07-24,27.7736873626709,28.050308350612383,27.639838607343037,27.956614392080805,168649200.0,AAPL,0,0
2015-07-27,27.387754440307617,27.575144055147923,27.24275261810859,27.459140555013633,177822000.0,AAPL,0,0
2015-07-28,27.52383041381836,27.64206519121989,27.338673823127042,27.52383041381836,134472400.0,AAPL,0,0
2015-07-29,27.43683433532715,27.55060654742132,27.276215142248162,27.47252824577996,148046800.0,AAPL,0,0
2015-07-30,27.29852294921875,27.343138632464825,27.1512881309441,27.28736817741762,134513200.0,AAPL,0,0
2015-07-31,27.05982780456543,27.35875665246164,26.97282602334314,27.349833174646612,171540000.0,AAPL,0,0
2015-08-03,26.421804428100586,27.343131492175804,26.216567913617403,27.104434074985534,279904000.0,AAPL,0,0
2015-08-04,25.574098587036133,26.25672838166463,25.264015006993834,26.19426574712073,496554400.0,AAPL,0,0
2015-08-05,25.743633270263672,26.198720226467575,25.007462843644113,25.19708198323442,397250400.0,AAPL,0,0
2015-08-06,25.799665451049805,26.10667156042228,25.57333416463095,25.98790328524178,211612000.0,AAPL,0,0
2015-08-07,25.887060165405273,26.050647781151817,25.658487491973187,25.67641522980246,154681600.0,AAPL,0,0
2015-08-10,26.828250885009766,26.88875487435523,26.11339802041557,26.11339802041557,219806400.0,AAPL,0,0
2015-08-11,25.432151794433594,26.48314180457779,25.396298032277432,26.400227308211978,388331200.0,AAPL,0,0
2015-08-12,25.824316024780273,25.864652581979026,24.567161986716236,25.217027981725828,404870000.0,AAPL,0,0
2015-08-13,25.804147720336914,26.084262216411602,25.66745170947781,26.003589104767435,194143200.0,AAPL,0,0
2015-08-14,25.985668182373047,26.06409991990887,25.54869013775657,25.61815800390492,171718000.0,AAPL,0,0
2015-08-17,26.254575729370117,26.364380147426203,25.882582809469096,26.00359249270135,163538800.0,AAPL,0,0
2015-08-18,26.106672286987305,26.317318945242764,25.996867877967947,26.09098594284168,138242800.0,AAPL,0,0
2015-08-19,25.77277183532715,26.1111488736232,25.698821207216227,26.017030824945476,193146000.0,AAPL,0,0
2015-08-20,25.243911743164062,25.624866668541628,25.015337420191337,25.56436270639163,274006400.0,AAPL,0,0
2015-08-21,23.69992446899414,25.07584654572496,23.67527425999058,24.74643167057096,513102000.0,AAPL,0,0
2015-08-24,23.108325958251953,24.381166289894818,20.61642679920939,21.259570294192415,648825200.0,AAPL,0,0
2015-08-25,23.247257232666016,24.898812593986147,23.193475738649916,24.898812593986147,414406400.0,AAPL,0,0
2015-08-26,24.58060646057129,24.625424093615674,23.540821644856987,23.997966972895647,387098400.0,AAPL,0,0
2015-08-27,25.304418563842773,25.376127794709205,24.65455269741909,25.149796549911265,338464400.0,AAPL,0,0
2015-08-28,25.3873348236084,25.391815902863165,24.99517456601919,25.13635164326541,212657600.0,AAPL,0,0
2015-08-31,25.268566131591797,25.66520746167961,25.09825605819991,25.104978531809078,224917200.0,AAPL,0,0
2015-09-01,24.13915252685547,25.07137289082551,24.058479397032226,24.683695298320547,307383600.0,AAPL,0,0
2015-09-02,25.174453735351562,25.174453735351562,24.455119784160026,24.70162195314949,247555200.0,AAPL,0,0
2015-09-03,24.732988357543945,25.273048177563375,24.659037725648208,25.208061414050434,212935600.0,AAPL,0,0
2015-09-04,24.486492156982422,24.750920354159977,24.31618374568287,24.419265692422123,199985200.0,AAPL,0,0
2015-09-07,24.486492156982422,24.750920354159977,24.31618374568287,24.419265692422123,0.0,,0,0
2015-09-08,25.167734146118164,25.22375706191644,24.721792215075336,25.042243361828817,219374400.0,AAPL,0,0
2015-09-09,24.68368911743164,25.550922481347587,24.59853321856181,25.4926598985961,340043200.0,AAPL,0,0
2015-09-10,25.225990295410156,25.38509511963697,24.627666158595982,24.710578952953487,251571200.0,AAPL,0,0
2015-09-11,25.59349822998047,25.59349822998047,25.044474562517546,25.051197036127483,199662000.0,AAPL,0,0
2015-09-14,25.839996337890625,26.19406140070157,25.73915582327062,26.124593566615918,233453600.0,AAPL,0,0
2015-09-15,26.057371139526367,26.11339403988128,25.64056062411118,25.978939420966142,173364800.0,AAPL,0,0
2015-09-16,26.086505889892578,26.115637184543175,25.86913674840091,26.050650410614907,148694000.0,AAPL,0,0
2015-09-17,25.528514862060547,26.10443021019383,25.483697225582045,25.91843548009313,256450400.0,AAPL,0,0
2015-09-18,25.423192977905273,25.61367221795262,25.06912952639982,25.14531985467209,297141200.0,AAPL,0,0
2015-09-21,25.817590713500977,25.853446186930608,25.470249790487564,25.47248947531461,200888000.0,AAPL,0,0
2015-09-22,25.411985397338867,25.58677655538758,25.21478371364652,25.407502608336912,201384800.0,AAPL,0,0
2015-09-23,25.61815071105957,25.707787689733248,25.389578039640703,25.46352696558956,143026800.0,AAPL,0,0
2015-09-24,25.770538330078125,25.882584148904552,25.181177938537186,25.37837796418563,200878000.0,AAPL,0,0
2015-09-25,25.705547332763672,26.149249454783625,25.550923581051936,26.09322655456149,224607600.0,AAPL,0,0
2015-09-28,25.196861267089844,25.674175782638905,25.196861267089844,25.51282954930308,208436000.0,AAPL,0,0
2015-09-29,24.439434051513672,25.43664288920557,24.170524763643698,25.28426050349697,293461600.0,AAPL,0,0
2015-09-30,24.717300415039062,24.995173478183187,24.36547672478694,24.688167417260352,265892000.0,AAPL,0,0
2015-10-01,24.555959701538086,24.564923571343716,24.04727077558962,24.441672498620512,255716400.0,AAPL,0,0
2015-10-02,24.735225677490234,24.876404453917548,24.101047864608606,24.204129776630648,232079200.0,AAPL,0,0
2015-10-05,24.82486343383789,24.95707834695101,24.44166706073994,24.623180682290823,208258800.0,AAPL,0,0
2015-10-06,24.943635940551758,25.039995398838375,24.598534664587667,24.791253581160905,192787200.0,AAPL,0,0
2015-10-07,24.82486343383789,25.04671360569818,24.5178590822946,25.03999113226044,187062400.0,AAPL,0,0
2015-10-08,24.538034439086914,24.692658216897698,24.248956019984966,24.692658216897698,247918400.0,AAPL,0,0
2015-10-09,25.125152587890625,25.161006357395998,24.53579054393031,24.650077746740173,211064400.0,AAPL,0,0
2015-10-12,25.008617401123047,25.266323033422697,24.972763641064162,25.261841954546423,121868800.0,AAPL,0,0
2015-10-13,25.05120086669922,25.199100437782125,24.802459046998475,24.833831735097373,132197200.0,AAPL,0,0
2015-10-14,24.697128295898438,24.990687664745778,24.551468453683423,24.939147568223436,177849600.0,AAPL,0,0
2015-10-15,25.066883087158203,25.12066458509717,24.7598770216274,24.858477859251334,150694000.0,AAPL,0,0
2015-10-16,24.883127212524414,25.09825490656156,24.76884003736367,25.04895448944583,156930400.0,AAPL,0,0
2015-10-19,25.037750244140625,25.042231322989416,24.674721308804738,24.82934502917273,119036800.0,AAPL,0,0
2015-10-20,25.494901657104492,25.584538642829024,24.833832093042265,24.950358977705847,195871200.0,AAPL,0,0
2015-10-21,25.49266242980957,25.90050909798165,25.479215770415255,25.546443938336843,167180800.0,AAPL,0,0
2015-10-22,25.88257598876953,25.88257598876953,25.56884745302967,25.620389265700716,166616400.0,AAPL,0,0
2015-10-23,26.684823989868164,26.718438066579125,26.068572185671435,26.151484970584445,237467600.0,AAPL,0,0
2015-10-26,25.833284378051758,26.471945219816153,25.75261124965167,26.46074166345609,265335200.0,AAPL,0,0
2015-10-27,25.66969108581543,26.115632849791773,25.54419863885654,25.860168586232817,279537600.0,AAPL,0,0
2015-10-28,26.72740364074707,26.73412782469506,26.00806982979809,26.203030131893545,342205600.0,AAPL,0,0
2015-10-29,27.009756088256836,27.04561155934761,26.503308672038912,26.599668113491663,204909200.0,AAPL,0,0
2015-10-30,26.778940200805664,27.16437794000668,26.767734939442647,27.112836131292795,197461200.0,AAPL,0,0
2015-11-02,27.155412673950195,27.195749219223142,26.80358902727946,27.070258504899645,128813200.0,AAPL,0,0
2015-11-03,27.466903686523438,27.67306752074972,27.04785183483226,27.068020965182114,182076000.0,AAPL,0,0
2015-11-04,27.33917236328125,27.747018964575663,27.254018179602827,27.592395229520825,179544400.0,AAPL,0,0
2015-11-05,27.2131404876709,27.611481338312984,27.046603387668622,27.422437786228294,158210800.0,AAPL,0,0
2015-11-06,27.244651794433594,27.41343990989622,27.145630600923205,27.255905022265036,132169200.0,AAPL,0,0
2015-11-09,27.134374618530273,27.41343712700554,27.017348959170107,27.222144292300733,135485600.0,AAPL,0,0
2015-11-10,26.279176712036133,26.571743389311603,26.1193908771245,26.30843440996431,236511600.0,AAPL,0,0
2015-11-11,26.130651473999023,26.42546750582627,25.92810538774302,26.189165169362212,180872000.0,AAPL,0,0
2015-11-12,26.042877197265625,26.29043271814813,26.02712371094586,26.164404827590033,130102400.0,AAPL,0,0
2015-11-13,25.282209396362305,26.00912433211974,25.266455906955873,25.925854906970567,183249600.0,AAPL,0,0
2015-11-16,25.696300506591797,25.709803005200715,24.980638891296227,25.066157577488287,152426800.0,AAPL,0,0
2015-11-17,25.586030960083008,25.89210024476018,25.50276152982468,25.862842536209097,110467600.0,AAPL,0,0
2015-11-18,26.39621353149414,26.441223013208187,25.99337231724725,26.051886017076846,186698800.0,AAPL,0,0
2015-11-19,26.731534957885742,26.94983451847588,26.276933076812536,26.474977171646167,173183200.0,AAPL,0,0
2015-11-20,26.84855842590332,26.988088808986056,26.747284545890412,26.826051974566337,137148400.0,AAPL,0,0
2015-11-23,26.49973487854004,26.945336271468783,26.40746321531177,26.841811380090192,129930000.0,AAPL,0,0
2015-11-24,26.75403594970703,26.85981009040029,26.35794781549552,26.405208272975262,171212800.0,AAPL,0,0
2015-11-25,26.562740325927734,26.832802262006307,26.537984605528838,26.828300285387783,85553200.0,AAPL,0,0
2015-11-26,26.562740325927734,26.832802262006307,26.537984605528838,26.828300285387783,0.0,,0,0
2015-11-27,26.51323127746582,26.64826311618977,26.4659708207129,26.62125640504475,52185600.0,AAPL,0,0
2015-11-30,26.62350845336914,26.873314961150975,26.499729835278604,26.553741542717557,156721200.0,AAPL,0,0
2015-12-01,26.407459259033203,26.738284199871483,26.299435839780674,26.72478170171524,139409600.0,AAPL,0,0
2015-12-02,26.168914794921875,26.580758297623625,26.12390530788423,26.407468166824764,133546400.0,AAPL,0,0
2015-12-03,25.925857543945312,26.28368929257516,25.70530866982279,26.229677568688263,166278000.0,AAPL,0,0
2015-12-04,26.787803649902344,26.83731511393135,25.905604688845578,25.946113912414603,231108000.0,AAPL,0,0
2015-12-07,26.619014739990234,26.974595501438618,26.513240563875687,26.776551368012537,128336800.0,AAPL,0,0
2015-12-08,26.607763290405273,26.691031007712272,26.299443001534012,26.44797567270435,137238000.0,AAPL,0,0
2015-12-09,26.020376205444336,26.486231330206245,25.89884855763669,26.474978102501257,185445600.0,AAPL,0,0
2015-12-10,26.144149780273438,26.317439849550986,25.99561715217966,26.114893795785594,116850800.0,AAPL,0,0
2015-12-11,25.47125244140625,25.968614558600958,25.39698525707814,25.923605080402936,187544800.0,AAPL,0,0
2015-12-14,25.31371307373047,25.358722543968117,24.708325912127094,25.24619715137277,257274800.0,AAPL,0,0
2015-12-15,24.865859985351562,25.385728450194634,24.834353013785456,25.192184643716466,213292400.0,AAPL,0,0
2015-12-16,25.057157516479492,25.203440893124053,24.48552994368631,24.99639455045869,224954000.0,AAPL,0,0
2015-12-17,24.52603530883789,25.261950620429094,24.52603530883789,25.210188184389988,179091200.0,AAPL,0,0
2015-12-18,23.86213493347168,24.647561707984263,23.81262348506665,24.51028230604477,385813200.0,AAPL,0,0
2015-12-21,24.154706954956055,24.163709194553643,23.758616997670288,24.143453726208655,190362400.0,AAPL,0,0
2015-12-22,24.132198333740234,24.242472746324506,23.95665726531862,24.17045655812642,131157600.0,AAPL,0,0
2015-12-23,24.442768096923828,24.49677980942645,24.12544563734299,24.141199125031314,130629600.0,AAPL,0,0
2015-12-24,24.312240600585938,24.53054017780593,24.294236122320022,24.53054017780593,54281600.0,AAPL,0,0
2015-12-25,24.312240600585938,24.53054017780593,24.294236122320022,24.53054017780593,0.0,,0,0
2015-12-28,24.039928436279297,24.235723267087668,23.895896049363305,24.213216811568333,106816800.0,AAPL,0,0
2015-12-29,24.472026824951172,24.62731244741854,24.048931881781158,24.071436621428216,123724800.0,AAPL,0,0
