Date,Open,High,Low,Close,Volume,Is_Stale,Ticker
2025-01-02,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-03,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-06,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-07,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-08,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-09,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-10,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-13,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-14,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-15,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-16,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-17,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-20,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-21,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-22,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-23,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-24,70.0,70.0,70.0,70.0,100.0,1,AMAC
2025-01-27,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-28,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-29,70.0,70.0,70.0,70.0,0.0,1,AMAC
2025-01-30,70.0,70.0,63.0,63.0,200.0,0,AMAC
2025-01-31,63.0,63.0,63.0,63.0,0.0,0,AMAC
2025-01-31,63.0,56.75,56.75,56.75,200.0,1,AMAC
2025-02-03,56.75,56.75,56.75,56.75,0.0,1,AMAC
2025-02-03,63.0,63.0,63.0,63.0,0.0,0,AMAC
2025-02-04,56.75,56.75,56.75,56.75,100.0,1,AMAC
2025-02-04,63.0,63.0,63.0,63.0,0.0,0,AMAC
2025-02-05,56.75,56.75,56.75,56.75,0.0,1,AMAC
2025-02-05,63.0,63.0,63.0,63.0,0.0,0,AMAC
2025-02-06,56.75,56.75,56.75,56.75,0.0,1,AMAC
2025-02-06,63.0,63.0,63.0,63.0,0.0,0,AMAC
2025-02-07,63.0,63.0,63.0,63.0,0.0,0,AMAC
2025-02-07,56.75,56.75,56.75,56.75,0.0,1,AMAC
2025-02-10,56.75,56.75,51.5,52.0,1000.0,0,AMAC
2025-02-11,52.0,51.5,51.5,51.5,200.0,1,AMAC
2025-02-11,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-12,51.5,51.5,51.5,51.5,0.0,1,AMAC
2025-02-12,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-13,51.5,51.5,51.5,51.5,0.0,1,AMAC
2025-02-13,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-14,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-14,51.5,51.5,51.5,51.5,0.0,1,AMAC
2025-02-17,51.5,51.5,51.5,51.5,0.0,1,AMAC
2025-02-17,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-18,51.5,56.5,56.5,56.5,100.0,1,AMAC
2025-02-18,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-19,56.5,56.5,56.5,56.5,0.0,1,AMAC
2025-02-19,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-20,56.5,56.5,56.5,56.5,0.0,1,AMAC
2025-02-20,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-21,56.5,56.5,56.5,56.5,0.0,1,AMAC
2025-02-21,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-24,56.5,56.5,56.5,56.5,0.0,1,AMAC
2025-02-24,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-25,56.5,56.5,56.5,56.5,0.0,1,AMAC
2025-02-25,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-26,52.0,52.0,52.0,52.0,0.0,0,AMAC
2025-02-26,56.5,56.5,56.5,56.5,0.0,1,AMAC
2025-02-27,56.5,56.5,56.5,56.5,0.0,1,AMAC
