Date,Open,High,Low,Close,Volume,Ticker,is_stale,is_outlier
2015-01-02,21.0,21.0,21.0,21.0,0.0,UMME.NR,0,0
2015-01-05,21.0,21.0,21.0,21.0,1000.0,UMME.NR,0,0
2015-01-06,21.0,21.0,21.0,21.0,300.0,UMME.NR,1,0
2015-01-07,21.0,21.0,21.0,21.0,0.0,UMME.NR,1,0
2015-01-08,21.0,21.0,21.0,21.0,0.0,UMME.NR,1,0
2015-01-09,21.0,21.0,21.0,21.0,0.0,UMME.NR,1,0
2015-01-12,21.0,19.0,19.0,19.0,100.0,UMME.NR,0,0
2015-01-13,19.0,19.0,19.0,19.0,0.0,UMME.NR,0,0
2015-01-14,19.0,19.0,19.0,19.0,100.0,UMME.NR,1,0
2015-01-15,19.0,19.0,19.0,19.0,0.0,UMME.NR,1,0
2015-01-16,19.0,19.0,19.0,19.0,0.0,UMME.NR,1,0
2015-01-19,19.0,20.0,20.0,20.0,1680900.0,UMME.NR,0,0
2015-01-20,20.0,20.0,20.0,20.0,0.0,UMME.NR,0,0
2015-01-21,20.0,20.75,20.75,20.75,100.0,UMME.NR,0,0
2015-01-22,20.75,20.0,20.0,20.0,21200.0,UMME.NR,0,0
2015-01-23,20.0,20.0,20.0,20.0,0.0,UMME.NR,0,0
2015-01-26,20.0,20.0,20.0,20.0,0.0,UMME.NR,1,0
2015-01-27,20.0,20.0,20.0,20.0,916600.0,UMME.NR,1,0
2015-01-28,20.0,21.0,21.0,21.0,10000.0,UMME.NR,0,0
2015-01-29,21.0,21.0,21.0,21.0,0.0,UMME.NR,0,0
2015-01-30,21.0,21.0,21.0,21.0,0.0,UMME.NR,1,0
2015-02-02,21.0,21.0,21.0,21.0,1000.0,UMME.NR,1,0
2015-02-03,21.0,20.0,20.0,20.0,1996800.0,UMME.NR,0,0
2015-02-04,20.0,21.0,20.0,20.0,263200.0,UMME.NR,0,0
2015-02-05,20.0,20.0,20.0,20.0,500.0,UMME.NR,1,0
2015-02-06,20.0,20.0,20.0,20.0,1700.0,UMME.NR,1,0
2015-02-09,20.0,20.0,20.0,20.0,77000.0,UMME.NR,1,0
2015-02-10,20.0,22.0,20.0,21.75,17000.0,UMME.NR,0,0
2015-02-11,21.75,21.75,21.75,21.75,0.0,UMME.NR,0,0
2015-02-12,21.75,21.75,21.75,21.75,0.0,UMME.NR,1,0
2015-02-13,21.75,20.0,20.0,20.0,155400.0,UMME.NR,0,0
2015-02-16,20.0,20.25,20.25,20.25,100000.0,UMME.NR,0,0
2015-02-17,20.25,18.5,18.5,18.5,104300.0,UMME.NR,0,0
2015-02-18,18.5,20.0,20.0,20.0,35000.0,UMME.NR,0,0
2015-02-19,20.0,20.0,20.0,20.0,9900.0,UMME.NR,0,0
2015-02-20,20.0,20.0,20.0,20.0,1000.0,UMME.NR,1,0
2015-02-23,20.0,20.0,20.0,20.0,2500.0,UMME.NR,1,0
2015-02-24,20.0,20.0,20.0,20.0,500.0,UMME.NR,1,0
2015-02-25,20.0,20.0,19.95,19.95,160600.0,UMME.NR,0,0
2015-02-26,19.95,19.95,19.95,19.95,0.0,UMME.NR,0,0
2015-02-27,19.95,20.0,19.95,19.95,1578200.0,UMME.NR,0,0
2015-03-02,19.95,19.95,19.95,19.95,0.0,UMME.NR,0,0
2015-03-03,19.95,19.75,19.5,19.5,1609000.0,UMME.NR,0,0
2015-03-04,19.5,19.5,19.5,19.5,400100.0,UMME.NR,0,0
2015-03-05,19.5,19.45,19.3,19.3,672700.0,UMME.NR,0,0
2015-03-06,19.3,19.3,19.3,19.3,0.0,UMME.NR,0,0
2015-03-09,19.3,19.3,19.3,19.3,153300.0,UMME.NR,1,0
2015-03-10,19.3,19.3,19.3,19.3,254000.0,UMME.NR,1,0
2015-03-11,19.3,19.3,19.3,19.3,40000.0,UMME.NR,1,0
2015-03-12,19.3,19.3,19.3,19.3,800.0,UMME.NR,1,0
2015-03-13,19.3,19.2,19.2,19.2,3100.0,UMME.NR,0,0
2015-03-16,19.2,19.0,19.0,19.0,234000.0,UMME.NR,0,0
2015-03-17,19.0,19.3,19.0,19.0,201500.0,UMME.NR,0,0
2015-03-18,19.0,19.0,19.0,19.0,0.0,UMME.NR,1,0
2015-03-19,19.0,18.95,18.95,18.95,2000600.0,UMME.NR,0,0
2015-03-20,18.95,18.95,18.95,18.95,0.0,UMME.NR,0,0
2015-03-23,18.95,18.95,18.95,18.95,0.0,UMME.NR,0,0
2015-03-24,18.95,18.85,18.75,18.8,85800.0,UMME.NR,0,0
2015-03-25,18.8,18.7,18.7,18.7,100.0,UMME.NR,0,0
2015-03-26,18.7,18.5,18.4,18.45,2400.0,UMME.NR,0,0
2015-03-27,18.45,17.5,17.5,17.5,2000000.0,UMME.NR,0,0
2015-03-30,17.5,17.0,17.0,17.0,287900.0,UMME.NR,0,0
2015-03-31,17.0,18.0,18.0,18.0,6000.0,UMME.NR,0,0
2015-04-01,18.0,18.0,18.0,18.0,0.0,UMME.NR,0,0
2015-04-02,18.0,19.0,19.0,19.0,100.0,UMME.NR,0,0
2015-04-03,18.0,19.0,19.0,19.0,0.0,,0,0
2015-04-06,18.0,19.0,19.0,19.0,0.0,,1,0
2015-04-07,19.0,19.0,19.0,19.0,1400.0,UMME.NR,1,0
2015-04-08,19.0,19.0,19.0,19.0,0.0,UMME.NR,1,0
