Date,Open,High,Low,Close,Volume,Ticker,is_stale,is_outlier
2017-03-28,1250.0,1250.0,1250.0,1250.0,200.0,GLD.NR,0,0
2017-03-29,1250.0,1250.0,1250.0,1250.0,0.0,GLD.NR,0,0
2017-03-30,1250.0,1250.0,1250.0,1250.0,0.0,GLD.NR,1,0
2017-03-31,1250.0,1250.0,1250.0,1250.0,0.0,GLD.NR,1,0
2017-04-03,1250.0,1235.0,1235.0,1235.0,200.0,GLD.NR,0,0
2017-04-04,1235.0,1253.0,1253.0,1253.0,100.0,GLD.NR,0,0
2017-04-05,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,0,0
2017-04-06,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-07,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-10,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-11,1253.0,1253.0,1253.0,1253.0,100.0,GLD.NR,1,0
2017-04-12,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-13,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-14,1253.0,1253.0,1253.0,1253.0,0.0,,1,0
2017-04-17,1253.0,1253.0,1253.0,1253.0,0.0,,1,0
2017-04-18,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-19,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-20,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-21,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-24,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-25,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-26,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-27,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-04-28,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-05-01,1253.0,1253.0,1253.0,1253.0,0.0,,1,0
2017-05-02,1253.0,1253.0,1253.0,1253.0,0.0,GLD.NR,1,0
2017-05-03,1253.0,1246.0,1246.0,1246.0,100.0,GLD.NR,0,0
2017-05-04,1253.0,1246.0,1246.0,1246.0,0.0,,0,0
