Date,Open,High,Low,Close,Volume,Ticker,is_stale,is_outlier
2015-01-02,23.25,23.5,23.25,23.25,700.0,LBTY.NR,0,0
2015-01-05,23.25,24.0,24.0,24.0,201500.0,LBTY.NR,0,0
2015-01-06,24.0,24.0,23.0,23.25,41700.0,LBTY.NR,0,0
2015-01-07,23.25,24.0,23.0,23.5,553500.0,LBTY.NR,0,0
2015-01-08,23.5,24.0,23.5,23.5,21800.0,LBTY.NR,0,0
2015-01-09,23.5,24.0,23.0,23.5,8400.0,LBTY.NR,1,0
2015-01-12,23.5,25.0,23.0,23.0,20200.0,LBTY.NR,0,0
2015-01-13,23.0,24.0,23.0,23.0,20600.0,LBTY.NR,0,0
2015-01-14,23.0,23.5,23.0,23.0,10800.0,LBTY.NR,1,0
2015-01-15,23.0,23.5,23.0,23.0,4200.0,LBTY.NR,1,0
2015-01-16,23.0,24.0,23.0,23.25,53400.0,LBTY.NR,0,0
2015-01-19,23.25,24.0,23.0,23.25,6200.0,LBTY.NR,0,0
2015-01-20,23.25,24.0,23.0,23.5,11000.0,LBTY.NR,0,0
2015-01-21,23.5,24.0,23.5,23.5,3000.0,LBTY.NR,0,0
2015-01-22,23.5,23.5,23.0,23.25,4200.0,LBTY.NR,0,0
2015-01-23,23.25,23.5,23.25,23.25,7900.0,LBTY.NR,0,0
2015-01-26,23.25,23.5,23.25,23.25,21100.0,LBTY.NR,1,0
2015-01-27,23.25,23.5,23.25,23.25,4100.0,LBTY.NR,1,0
2015-01-28,23.25,24.0,23.0,23.5,9800.0,LBTY.NR,0,0
2015-01-29,23.5,24.5,23.75,24.25,39500.0,LBTY.NR,0,0
2015-01-30,24.25,24.5,24.0,24.0,14900.0,LBTY.NR,0,0
2015-02-02,24.0,24.5,24.0,24.0,30100.0,LBTY.NR,0,0
2015-02-03,24.0,25.0,24.0,24.0,7400.0,LBTY.NR,1,0
2015-02-04,24.0,25.0,24.0,24.0,17800.0,LBTY.NR,1,0
2015-02-05,24.0,24.5,24.0,24.25,49700.0,LBTY.NR,0,0
2015-02-06,24.25,24.5,24.0,24.0,36900.0,LBTY.NR,0,0
2015-02-09,24.0,24.5,24.0,24.0,27700.0,LBTY.NR,0,0
2015-02-10,24.0,24.25,24.0,24.0,34600.0,LBTY.NR,1,0
2015-02-11,24.0,24.5,22.0,23.75,36400.0,LBTY.NR,0,0
2015-02-12,23.75,25.0,24.5,24.5,7700.0,LBTY.NR,0,0
2015-02-13,24.5,24.75,24.5,24.5,800.0,LBTY.NR,0,0
2015-02-16,24.5,24.75,24.0,24.5,20800.0,LBTY.NR,1,0
2015-02-17,24.5,24.0,22.5,23.25,30000.0,LBTY.NR,0,0
2015-02-18,23.25,24.5,23.0,23.75,820000.0,LBTY.NR,0,0
2015-02-19,23.75,24.5,24.25,24.25,224500.0,LBTY.NR,0,0
2015-02-20,24.25,25.0,24.5,24.5,36400.0,LBTY.NR,0,0
2015-02-23,24.5,25.25,24.5,24.75,92800.0,LBTY.NR,0,0
2015-02-24,24.75,24.5,23.75,24.0,20100.0,LBTY.NR,0,0
2015-02-25,24.0,24.5,24.0,24.25,25900.0,LBTY.NR,0,0
2015-02-26,24.25,25.0,24.5,24.75,50400.0,LBTY.NR,0,0
